#objectKey messif.objects.keys.AbstractObjectKey 3203_96_2718_479
479;mcdr.objects.ObjectMocapPose
-28.5498, 18.1889, 19.3833; -29.013706, 16.046806, 17.954762; -28.916641, 8.845427, 18.41917; -31.246431, 1.820271, 21.119825; -29.311531, 0.67799, 19.633629; -28.33924, 0.970914, 18.792784; -26.982407, 16.46618, 20.271257; -24.42106, 10.597468, 17.427155; -23.402683, 2.557605, 16.323696; -21.52659, 2.724341, 14.344207; -20.747429, 3.478425, 13.524542; -28.447332, 20.72025, 19.046223; -28.156054, 23.263845, 18.716293; -27.84626, 25.807608, 18.396614; -27.616085, 27.259083, 18.253658; -27.145145, 28.647339, 18.117603; -26.740135, 30.115059, 18.02094; -30.10676, 26.252037, 14.811255; -30.708715, 21.385838, 14.700059; -30.16022, 18.249258, 14.445449; -29.888416, 16.680456, 14.319205; -29.348272, 15.685999, 13.899537; -28.909079, 14.846869, 13.676143; -28.989765, 15.626385, 14.502229; -24.950224, 26.09569, 21.341314; -25.504602, 21.204042, 22.02362; -25.661736, 18.030333, 22.230307; -25.739367, 16.443415, 22.33343; -25.259697, 15.254188, 22.211111; -24.993885, 14.257907, 22.087364; -25.7904, 15.092199, 21.704872
-28.4954, 18.1778, 19.3156; -28.960756, 16.03507, 17.888487; -28.899473, 8.836387, 18.398554; -31.242027, 1.822299, 21.116877; -29.310013, 0.672342, 19.632849; -28.336214, 0.95585, 18.79052; -26.926716, 16.455639, 20.202362; -24.364506, 10.593971, 17.344542; -23.314116, 2.569498, 16.16191; -21.43269, 2.7607, 14.189707; -20.652431, 3.522917, 13.378653; -28.390623, 20.70948, 18.981733; -28.093756, 23.252808, 18.654728; -27.776691, 25.795713, 18.335361; -27.542639, 27.246521, 18.191914; -27.067484, 28.633587, 18.058413; -26.65797, 30.100275, 17.965124; -30.026695, 26.245136, 14.744026; -30.648472, 21.381018, 14.652591; -30.119064, 18.239906, 14.413945; -29.856783, 16.668865, 14.295666; -29.32392, 15.66661, 13.885342; -28.891756, 14.821816, 13.669714; -28.970139, 15.606828, 14.490806; -24.88763, 26.077063, 21.287554; -25.467474, 21.189552, 21.978287; -25.639141, 18.01687, 22.18915; -25.724043, 16.430462, 22.294369; -25.24795, 15.239643, 22.173573; -24.985027, 14.242523, 22.050411; -25.776648, 15.079906, 21.664528
-28.4393, 18.1663, 19.2468; -28.905956, 16.023895, 17.819624; -28.883371, 8.828624, 18.378672; -31.23916, 1.825576, 21.113966; -29.309631, 0.66886, 19.63196; -28.334612, 0.944529, 18.78844; -26.86912, 16.444227, 20.131079; -24.30523, 10.590258, 17.259022; -23.23038, 2.580526, 16.000841; -21.340544, 2.788524, 14.038404; -20.561365, 3.566492, 13.241387; -28.332354, 20.69848, 18.917437; -28.03023, 23.241508, 18.592926; -27.706495, 25.78337, 18.27194; -27.466446, 27.233267, 18.129215; -26.987125, 28.619122, 17.998037; -26.574284, 30.085014, 17.906958; -29.947235, 26.234715, 14.675059; -30.591166, 21.373161, 14.602518; -30.081137, 18.227602, 14.38087; -29.828535, 16.65436, 14.271072; -29.303843, 15.644548, 13.868825; -28.879374, 14.794189, 13.659893; -28.954483, 15.583908, 14.476765; -24.823532, 26.060705, 21.230467; -25.43061, 21.17764, 21.929197; -25.617699, 18.006073, 22.143677; -25.710312, 16.420218, 22.25071; -25.237759, 15.2278, 22.131811; -24.977694, 14.229814, 22.009611; -25.764645, 15.07, 21.62029
-28.3809, 18.1539, 19.1762; -28.848543, 16.01138, 17.749521; -28.865252, 8.820139, 18.358425; -31.232895, 1.827788, 21.110798; -29.30689, 0.663565, 19.630085; -28.331558, 0.933646, 18.785122; -26.808405, 16.432615, 20.0579; -24.244078, 10.585582, 17.172136; -23.148977, 2.58968, 15.845321; -21.250546, 2.809542, 13.892498; -20.469746, 3.597054, 13.106521; -28.272429, 20.686756, 18.852587; -27.96496, 23.22955, 18.531265; -27.633875, 25.770151, 18.207829; -27.388353, 27.21908, 18.06456; -26.905197, 28.60384, 17.93593; -26.489151, 30.069021, 17.848; -29.866953, 26.223154, 14.606393; -30.533413, 21.364399, 14.552251; -30.041872, 18.214804, 14.346709; -29.798512, 16.639566, 14.244953; -29.282227, 15.622788, 13.849429; -28.86547, 14.767279, 13.646072; -28.936474, 15.561105, 14.459323; -24.755491, 26.043354, 21.171196; -25.389671, 21.165056, 21.87909; -25.59096, 17.994566, 22.096617; -25.690676, 16.409245, 22.205181; -25.220428, 15.215626, 22.089226; -24.962198, 14.216933, 21.968914; -25.745512, 15.058657, 21.575598
-28.3215, 18.1417, 19.1048; -28.79126, 15.999784, 17.677908; -28.848919, 8.813346, 18.338781; -31.228662, 1.831749, 21.107967; -29.305902, 0.659392, 19.629457; -28.329237, 0.92007, 18.783083; -26.74799, 16.41992, 19.983715; -24.183674, 10.580276, 17.083014; -23.072435, 2.597564, 15.691768; -21.16442, 2.827641, 13.749494; -20.388456, 3.638387, 12.982576; -28.21079, 20.67499, 18.78536; -27.898489, 23.217583, 18.467134; -27.561253, 25.757412, 18.143986; -27.309587, 27.205301, 18.000872; -26.822102, 28.588749, 17.874474; -26.402634, 30.053106, 17.789148; -29.785265, 26.214516, 14.537462; -30.472631, 21.358496, 14.502836; -30.000706, 18.204956, 14.312357; -29.76713, 16.627771, 14.218118; -29.26081, 15.603224, 13.829828; -28.853088, 14.741977, 13.632465; -28.918882, 15.540293, 14.441747; -24.688953, 26.025015, 21.11376; -25.351685, 21.152147, 21.83282; -25.56593, 17.982634, 22.052162; -25.672123, 16.397795, 22.161638; -25.203882, 15.203131, 22.04836; -24.947212, 14.203847, 21.929626; -25.726772, 15.047128, 21.53221
-28.2598, 18.1282, 19.0326; -28.731836, 15.986367, 17.606335; -28.832253, 8.805325, 18.318739; -31.224112, 1.83497, 21.10575; -29.305534, 0.654357, 19.628376; -28.328234, 0.906762, 18.780228; -26.684563, 16.406507, 19.908587; -24.122738, 10.573215, 16.992945; -22.99921, 2.602778, 15.542449; -21.081848, 2.841442, 13.610439; -20.31268, 3.677802, 12.86447; -28.147581, 20.662083, 18.718431; -27.830881, 23.204536, 18.403456; -27.487595, 25.74336, 18.078785; -27.228994, 27.18994, 17.934784; -26.737463, 28.572199, 17.811071; -26.315369, 30.03601, 17.729416; -29.707233, 26.202888, 14.469877; -30.413958, 21.349546, 14.455154; -29.96215, 18.192223, 14.279139; -29.73861, 16.613169, 14.192116; -29.241825, 15.58161, 13.810127; -28.842657, 14.715191, 13.617982; -28.903162, 15.517487, 14.423736; -24.61744, 26.006609, 21.051022; -25.306494, 21.138832, 21.779758; -25.533628, 17.970387, 22.001574; -25.646269, 16.38608, 22.112293; -25.179607, 15.190412, 22.00317; -24.924152, 14.190477, 21.88733; -25.700531, 15.034386, 21.48504
-28.1959, 18.1116, 18.9585; -28.669886, 15.970515, 17.53176; -28.814484, 8.795849, 18.298723; -31.219782, 1.837077, 21.10306; -29.303446, 0.649858, 19.62807; -28.325066, 0.894898, 18.77901; -26.619188, 16.389566, 19.83116; -24.060364, 10.562325, 16.900822; -22.927402, 2.60318, 15.396655; -21.001673, 2.850534, 13.474083; -20.239193, 3.710119, 12.747911; -28.082651, 20.6461, 18.64973; -27.761726, 23.188408, 18.337877; -27.4119, 25.726168, 18.011852; -27.14591, 27.17134, 17.867214; -26.65049, 28.552423, 17.74588; -26.226187, 30.015764, 17.667292; -29.623735, 26.188028, 14.398454; -30.349924, 21.337542, 14.404087; -29.91929, 18.176537, 14.241572; -29.706297, 16.595669, 14.161285; -29.218105, 15.558172, 13.784333; -28.826649, 14.687334, 13.596348; -28.882446, 15.492631, 14.399441; -24.546679, 25.985058, 20.989225; -25.260351, 21.122482, 21.728907; -25.498621, 17.955034, 21.953268; -25.616829, 16.371223, 22.065264; -25.153503, 15.173946, 21.959618; -24.900768, 14.173032, 21.846304; -25.67344, 15.018561, 21.440306
-28.1306, 18.0952, 18.883; -28.606972, 15.954246, 17.456858; -28.796112, 8.786508, 18.277061; -31.2139, 1.839438, 21.099613; -29.301744, 0.643969, 19.625864; -28.323137, 0.882484, 18.775208; -26.55232, 16.373135, 19.752756; -23.999748, 10.550339, 16.808163; -22.860052, 2.601098, 15.257423; -20.926874, 2.855821, 13.343308; -20.178766, 3.749658, 12.644041; -28.016565, 20.630178, 18.578484; -27.691702, 23.172455, 18.270466; -27.335493, 25.709496, 17.94576; -27.061893, 27.153103, 17.79969; -26.562464, 28.532938, 17.68063; -26.13593, 29.995823, 17.605694; -29.540388, 26.177517, 14.328913; -30.283745, 21.329708, 14.357113; -29.875412, 18.165087, 14.208015; -29.673521, 16.582438, 14.134422; -29.19357, 15.539091, 13.763073; -28.809406, 14.664025, 13.579733; -28.860325, 15.473012, 14.379434; -24.47452, 25.960901, 20.927856; -25.210264, 21.10343, 21.679356; -25.45844, 17.937, 21.907312; -25.581602, 16.353695, 22.021109; -25.122723, 15.154306, 21.920097; -24.873653, 14.152073, 21.810383; -25.642199, 14.999343, 21.400198
-28.0618, 18.0777, 18.8067; -28.54099, 15.937868, 17.379818; -28.777138, 8.778134, 18.255844; -31.209192, 1.844019, 21.097925; -29.300304, 0.64111, 19.625994; -28.320889, 0.87141, 18.774004; -26.48282, 16.354519, 19.67297; -23.939646, 10.534832, 16.714132; -22.794733, 2.593672, 15.126285; -20.856342, 2.856936, 13.218609; -20.122211, 3.78008, 12.543002; -27.947964, 20.613209, 18.506552; -27.620375, 23.155525, 18.201775; -27.25811, 25.691805, 17.877823; -26.976336, 27.133585, 17.72926; -26.473602, 28.512398, 17.612284; -26.04618, 29.975216, 17.541227; -29.457083, 26.165087, 14.258058; -30.215103, 21.319733, 14.308666; -29.829914, 18.15169, 14.171063; -29.639536, 16.567358, 14.103206; -29.167604, 15.518569, 13.736945; -28.790394, 14.63961, 13.557839; -28.836004, 15.452236, 14.354164; -24.40061, 25.936562, 20.863802; -25.158604, 21.084143, 21.62576; -25.416779, 17.91871, 21.856443; -25.544939, 16.335901, 21.971607; -25.092413, 15.133719, 21.875244; -24.8486, 14.129807, 21.76914; -25.611687, 14.979974, 21.35478
-27.9914, 18.058, 18.7294; -28.475111, 15.919374, 17.302235; -28.758007, 8.767956, 18.230759; -31.202068, 1.847015, 21.09457; -29.297483, 0.635563, 19.624073; -28.317505, 0.856225, 18.770182; -26.412539, 16.33287, 19.592001; -23.87985, 10.514773, 16.621069; -22.731342, 2.58077, 15.00038; -20.789276, 2.851735, 13.097526; -20.064785, 3.79476, 12.439191; -27.878422, 20.594032, 18.433386; -27.548506, 23.136444, 18.131916; -27.179146, 25.67184, 17.809074; -26.889153, 27.111698, 17.657717; -26.383057, 28.489485, 17.543154; -25.954588, 29.952213, 17.476707; -29.372084, 26.151793, 14.186526; -30.14672, 21.309353, 14.259496; -29.782154, 18.13835, 14.134456; -29.60205, 16.55256, 14.072873; -29.138153, 15.498582, 13.711278; -28.767742, 14.615953, 13.53607; -28.807415, 15.432242, 14.328959; -24.324957, 25.908348, 20.798882; -25.100842, 21.060627, 21.572636; -25.367376, 17.89625, 21.808254; -25.499714, 16.313965, 21.925884; -25.0552, 15.108548, 21.832716; -24.818077, 14.102755, 21.729288; -25.575518, 14.956865, 21.312693
-27.9184, 18.0355, 18.6509; -28.406736, 15.89825, 17.22325; -28.735903, 8.756266, 18.20747; -31.19637, 1.849616, 21.09166; -29.29467, 0.630385, 19.62386; -28.31264, 0.836961, 18.768803; -26.340822, 16.307806, 19.510708; -23.81812, 10.490918, 16.52893; -22.669054, 2.563337, 14.877498; -20.723368, 2.839658, 12.979116; -20.005127, 3.796756, 12.334384; -27.804922, 20.571972, 18.358866; -27.4731, 23.114517, 18.060638; -27.098986, 25.64936, 17.738924; -26.802092, 27.087542, 17.585016; -26.292885, 28.464354, 17.472574; -25.863297, 29.926935, 17.41022; -29.288975, 26.134567, 14.115293; -30.079565, 21.295095, 14.210635; -29.737411, 18.121128, 14.098109; -29.568476, 16.533882, 14.042777; -29.111649, 15.475599, 13.684766; -28.747154, 14.589921, 13.51256; -28.781343, 15.40915, 14.302668; -24.246094, 25.879646, 20.730453; -25.041168, 21.03659, 21.513885; -25.31731, 17.873344, 21.753586; -25.454453, 16.291622, 21.873257; -25.01976, 15.082435, 21.782642; -24.790833, 14.074526, 21.681368; -25.54139, 14.933851, 21.263037
-27.8452, 18.0109, 18.571; -28.339417, 15.875383, 17.14278; -28.713741, 8.743053, 18.179468; -31.189352, 1.852319, 21.088661; -29.291517, 0.624033, 19.623411; -28.30809, 0.81673, 18.76672; -26.26943, 16.279892, 19.427454; -23.758968, 10.462543, 16.43626; -22.608986, 2.541036, 14.756558; -20.662626, 2.824473, 12.859918; -19.945816, 3.786321, 12.220684; -27.72919, 20.547638, 18.28229; -27.394304, 23.090097, 17.98677; -27.01575, 25.62444, 17.6663; -26.71315, 27.061134, 17.509657; -26.202198, 28.437502, 17.399704; -25.772854, 29.900349, 17.342077; -29.20292, 26.114805, 14.04166; -30.008123, 21.278202, 14.157955; -29.68766, 18.10155, 14.05801; -29.529549, 16.512981, 14.008966; -29.079784, 15.450314, 13.655029; -28.721071, 14.561621, 13.486249; -28.749285, 15.38441, 14.272885; -24.164127, 25.84871, 20.659494; -24.978365, 21.010626, 21.453901; -25.26314, 17.848438, 21.697428; -25.404596, 16.267242, 21.819008; -24.980936, 15.053971, 21.730743; -24.761238, 14.043796, 21.631636; -25.504698, 14.908792, 21.212324
-27.7711, 17.9842, 18.4906; -28.271923, 15.850721, 17.061636; -28.691069, 8.728818, 18.151495; -31.182957, 1.855483, 21.087824; -29.288633, 0.61948, 19.62452; -28.30467, 0.802304, 18.766283; -26.19784, 16.249231, 19.343647; -23.698498, 10.430532, 16.345776; -22.551134, 2.514602, 14.638221; -20.604776, 2.8035, 12.742403; -19.885685, 3.7644, 12.104306; -27.651485, 20.520996, 18.203882; -27.311798, 23.06309, 17.91069; -26.926466, 25.596748, 17.592915; -26.622465, 27.03283, 17.433372; -26.11113, 28.40923, 17.32565; -25.681496, 29.872164, 17.27257; -29.107521, 26.095713, 13.965765; -29.929842, 21.262596, 14.105041; -29.630667, 18.083508, 14.017323; -29.48316, 16.493744, 13.974386; -29.039825, 15.427332, 13.623606; -28.686392, 14.536029, 13.457478; -28.709229, 15.361549, 14.241423; -24.07832, 25.811295, 20.590132; -24.911194, 20.977852, 21.3934; -25.20602, 17.816935, 21.641428; -25.3525, 16.23637, 21.765255; -24.939436, 15.019451, 21.676985; -24.728584, 14.007377, 21.578028; -25.465046, 14.878594, 21.159243
-27.6951, 17.9548, 18.4086; -28.202944, 15.823082, 16.979485; -28.666197, 8.712184, 18.122074; -31.176245, 1.857637, 21.086716; -29.285694, 0.613507, 19.625422; -28.300535, 0.781823, 18.76559; -26.124983, 16.215685, 19.258991; -23.640606, 10.394013, 16.254461; -22.495972, 2.482719, 14.523747; -20.548399, 2.779491, 12.630395; -19.823492, 3.734622, 11.990223; -27.570036, 20.491644, 18.124634; -27.22537, 23.033329, 17.833738; -26.835388, 25.566393, 17.516897; -26.530952, 27.002182, 17.355568; -26.019787, 28.378887, 17.250948; -25.590324, 29.842047, 17.202982; -29.015505, 26.070694, 13.889922; -29.856167, 21.241373, 14.049792; -29.577433, 18.060102, 13.974764; -29.440134, 16.469267, 13.938174; -29.003233, 15.399351, 13.590001; -28.654957, 14.505612, 13.426081; -28.67193, 15.333707, 14.207456; -23.98687, 25.77461, 20.514206; -24.840712, 20.946732, 21.328844; -25.144512, 17.786917, 21.580072; -25.295477, 16.206902, 21.705496; -24.893343, 14.986393, 21.616322; -24.691624, 13.972509, 21.516855; -25.421116, 14.85026, 21.099518
-27.6179, 17.922, 18.3258; -28.133215, 15.792619, 16.895876; -28.639864, 8.692875, 18.088314; -31.166819, 1.858617, 21.08526; -29.28116, 0.605614, 19.625229; -28.295897, 0.761905, 18.76325; -26.051004, 16.178276, 19.17269; -23.584011, 10.351808, 16.163137; -22.44309, 2.444693, 14.411005; -20.492132, 2.748548, 12.522267; -19.760963, 3.698412, 11.881379; -27.486492, 20.45868, 18.043236; -27.13563, 22.999685, 17.75381; -26.739819, 25.532085, 17.438894; -26.43515, 26.967628, 17.275835; -25.925106, 28.344984, 17.174355; -25.496956, 29.80869, 17.13157; -28.91719, 26.043789, 13.811306; -29.77491, 21.21821, 13.992225; -29.516022, 18.034971, 13.930873; -29.388638, 16.443167, 13.901124; -28.95828, 15.36972, 13.55568; -28.615248, 14.473536, 13.394068; -28.626274, 15.304241, 14.172773; -23.892166, 25.73183, 20.437601; -24.76536, 20.908724, 21.259954; -25.080711, 17.75044, 21.516148; -25.23745, 16.171185, 21.644049; -24.846222, 14.947295, 21.552734; -24.653612, 13.931787, 21.45178; -25.376305, 14.81633, 21.036959
-27.539, 17.8886, 18.2417; -28.060785, 15.761311, 16.81101; -28.610247, 8.673361, 18.053602; -31.157906, 1.861967, 21.084877; -29.276634, 0.600868, 19.626156; -28.291283, 0.745806, 18.762297; -25.975342, 16.140682, 19.08592; -23.527195, 10.307858, 16.073286; -22.391535, 2.404632, 14.300317; -20.43576, 2.713295, 12.417348; -19.70484, 3.668565, 11.784259; -27.400076, 20.425045, 17.960634; -27.042131, 22.965204, 17.67245; -26.640759, 25.49686, 17.358604; -26.336485, 26.932392, 17.194695; -25.827307, 28.310349, 17.097086; -25.39978, 29.774391, 17.060017; -28.817749, 26.015059, 13.731709; -29.694147, 21.193604, 13.93197; -29.455503, 18.008562, 13.883386; -29.33823, 16.415874, 13.86002; -28.913984, 15.339423, 13.516372; -28.575922, 14.441082, 13.356275; -28.581688, 15.273452, 14.133257; -23.79204, 25.68891, 20.356802; -24.687284, 20.871069, 21.186293; -25.015463, 17.714426, 21.446566; -25.178612, 16.135986, 21.576504; -24.797703, 14.909125, 21.4815; -24.613703, 13.892304, 21.377754; -25.329874, 14.783781, 20.966478
-27.4592, 17.8571, 18.1562; -27.988407, 15.731427, 16.725832; -28.57885, 8.655528, 18.017345; -31.14937, 1.867652, 21.08189; -29.271387, 0.601429, 19.623371; -28.286442, 0.739293, 18.75789; -25.898817, 16.10504, 18.997889; -23.473768, 10.263971, 15.982546; -22.345201, 2.362845, 14.195747; -20.384167, 2.673071, 12.318516; -19.65351, 3.633487, 11.692952; -27.31304, 20.393272, 17.87635; -26.948603, 22.932667, 17.589575; -26.542208, 25.463686, 17.277037; -26.23635, 26.89887, 17.113039; -25.727581, 28.277246, 17.019316; -25.301104, 29.741722, 16.987644; -28.720863, 25.988718, 13.652124; -29.617146, 21.171757, 13.871579; -29.397642, 17.985157, 13.83674; -29.28995, 16.391708, 13.820252; -28.87163, 15.312369, 13.478401; -28.538246, 14.412009, 13.319837; -28.538355, 15.246326, 14.094749; -23.690825, 25.647902, 20.273193; -24.606674, 20.834944, 21.108515; -24.948345, 17.680151, 21.373812; -25.118238, 16.102633, 21.506254; -24.747704, 14.872863, 21.407888; -24.572342, 13.854777, 21.301607; -25.281874, 14.75305, 20.89362
-27.3769, 17.8283, 18.0691; -27.9117, 15.703617, 16.639341; -28.544441, 8.64011, 17.977802; -31.141096, 1.878359, 21.077864; -29.26771, 0.606504, 19.618336; -28.284164, 0.740911, 18.750723; -25.81852, 16.073462, 18.908709; -23.422737, 10.21984, 15.894318; -22.307148, 2.318083, 14.102163; -20.341772, 2.628592, 12.229524; -19.610683, 3.592262, 11.609495; -27.223686, 20.36419, 17.79045; -26.85215, 22.902699, 17.504953; -26.44029, 25.432934, 17.193228; -26.13173, 26.867636, 17.030077; -25.622978, 28.246325, 16.940973; -25.19751, 29.71121, 16.915216; -28.620714, 25.964535, 13.570337; -29.536926, 21.15223, 13.808852; -29.337925, 17.96418, 13.785461; -29.240467, 16.370022, 13.774697; -28.827572, 15.287807, 13.435355; -28.498537, 14.38548, 13.278904; -28.493755, 15.22199, 14.051434; -23.586054, 25.609346, 20.187136; -24.52264, 20.801157, 21.026909; -24.879417, 17.648533, 21.298038; -25.05686, 16.072092, 21.43339; -24.695107, 14.839951, 21.332066; -24.527071, 13.820855, 21.223652; -25.231329, 14.724716, 20.81889
-27.293, 17.802, 17.9803; -27.834326, 15.678047, 16.551914; -28.505077, 8.626288, 17.93313; -31.129023, 1.892022, 21.069822; -29.261433, 0.610296, 19.611498; -28.27957, 0.744022, 18.741877; -25.736975, 16.044176, 18.81803; -23.375866, 10.173461, 15.809525; -22.276762, 2.268811, 14.019946; -20.30892, 2.579065, 12.149855; -19.571724, 3.53613, 11.526833; -27.133547, 20.337692, 17.703362; -26.755632, 22.875454, 17.4196; -26.338102, 25.404823, 17.10839; -26.024624, 26.838558, 16.946115; -25.51546, 28.217367, 16.86133; -25.09153, 29.682785, 16.841026; -28.521105, 25.942972, 13.48802; -29.458157, 21.13565, 13.745339; -29.2779, 17.946428, 13.732009; -29.189793, 16.351702, 13.726274; -28.782513, 15.266335, 13.390227; -28.457964, 14.361909, 13.236547; -28.448051, 15.20118, 14.006027; -23.480278, 25.573326, 20.09933; -24.436646, 20.769646, 20.942608; -24.808409, 17.619253, 21.219479; -24.993343, 16.043922, 21.357695; -24.640472, 14.809457, 21.253378; -24.479824, 13.789412, 21.142714; -25.178366, 14.699006, 20.740902
-27.2077, 17.7723, 17.89; -27.754189, 15.648373, 16.463543; -28.462952, 8.608333, 17.884975; -31.116896, 1.904488, 21.061344; -29.255798, 0.609359, 19.606565; -28.274542, 0.73609, 18.735216; -25.652653, 16.012812, 18.726051; -23.325382, 10.124189, 15.726192; -22.247059, 2.216003, 13.939596; -20.275892, 2.521955, 12.072301; -19.523832, 3.459616, 11.437648; -27.042004, 20.307707, 17.614126; -26.657326, 22.844635, 17.331984; -26.234383, 25.373224, 17.021751; -25.915384, 26.805922, 16.86108; -25.40556, 28.18479, 16.78139; -24.983181, 29.650728, 16.76729; -28.419964, 25.918358, 13.403983; -29.37721, 21.116001, 13.67905; -29.21565, 17.925755, 13.674412; -29.136868, 16.330528, 13.673023; -28.734798, 15.241992, 13.340978; -28.414375, 14.335534, 13.190655; -28.399557, 15.178067, 13.956484; -23.373037, 25.53356, 20.009773; -24.350403, 20.734938, 20.857754; -24.736933, 17.5868, 21.140003; -24.929247, 16.01259, 21.280905; -24.585342, 14.775784, 21.174398; -24.432146, 13.754764, 21.062185; -25.125017, 14.669773, 20.662855
-27.1185, 17.7379, 17.7975; -27.668602, 15.613936, 16.372486; -28.414114, 8.585918, 17.834045; -31.10382, 1.916644, 21.052822; -29.249863, 0.608304, 19.60075; -28.26983, 0.731045, 18.727451; -25.56361, 15.9775, 18.63192; -23.270233, 10.069501, 15.644081; -22.216898, 2.157091, 13.861281; -20.243616, 2.456241, 11.995119; -19.46468, 3.353033, 11.334354; -26.947529, 20.272995, 17.52197; -26.556326, 22.809078, 17.24122; -26.127687, 25.336939, 16.932873; -25.803226, 26.768818, 16.775879; -25.292688, 28.147703, 16.701227; -24.871677, 29.614077, 16.69224; -28.315107, 25.890453, 13.317489; -29.292263, 21.093172, 13.610529; -29.148607, 17.902065, 13.612297; -29.078733, 16.306425, 13.614108; -28.683071, 15.213842, 13.287703; -28.367779, 14.304818, 13.142097; -28.347185, 15.151651, 13.903032; -23.26339, 25.487862, 19.918552; -24.263308, 20.695066, 20.773172; -24.664438, 17.54924, 21.06075; -24.86405, 15.976179, 21.20431; -24.527792, 14.737365, 21.096727; -24.380962, 13.715473, 20.98393; -25.069279, 14.634702, 20.586418
-27.0273, 17.702, 17.7045; -27.581179, 15.576713, 16.282927; -28.363825, 8.561086, 17.784067; -31.092693, 1.929329, 21.047092; -29.246777, 0.605815, 19.598534; -28.268051, 0.725021, 18.723282; -25.471802, 15.941716, 18.538036; -23.213562, 10.013479, 15.563549; -22.192, 2.095937, 13.78505; -20.216335, 2.385036, 11.919824; -19.40967, 3.23595, 11.232203; -26.85177, 20.236721, 17.428396; -26.453825, 22.771929, 17.149227; -26.0183, 25.298927, 16.843472; -25.689943, 26.730349, 16.69045; -25.179598, 28.109585, 16.62116; -24.760288, 29.57647, 16.617628; -28.205297, 25.862385, 13.229368; -29.200348, 21.06993, 13.540569; -29.074492, 17.878077, 13.54695; -29.01346, 16.282078, 13.551063; -28.62482, 15.185088, 13.231066; -28.315071, 14.273319, 13.090822; -28.28784, 15.125091, 13.846016; -23.152672, 25.438715, 19.828419; -24.175272, 20.651527, 20.68762; -24.591272, 17.508018, 20.9794; -24.798317, 15.936112, 21.125055; -24.470453, 14.695111, 21.01676; -24.330606, 13.672271, 20.903688; -25.013844, 14.595969, 20.507776
-26.9335, 17.6643, 17.6088; -27.489058, 15.536715, 16.191326; -28.309353, 8.533571, 17.730183; -31.077913, 1.941201, 21.039259; -29.241135, 0.602133, 19.593382; -28.264338, 0.71915, 18.715683; -25.375227, 15.906099, 18.441545; -23.151976, 9.957232, 15.481924; -22.170868, 2.033381, 13.708757; -20.190989, 2.306111, 11.845538; -19.362228, 3.119799, 11.139381; -26.753464, 20.198782, 17.333405; -26.348736, 22.733187, 17.056696; -25.907784, 25.25948, 16.752892; -25.575848, 26.690577, 16.604652; -25.065622, 28.070131, 16.54102; -24.64788, 29.537464, 16.542871; -28.096008, 25.83104, 13.140803; -29.11024, 21.043694, 13.468321; -29.000853, 17.851242, 13.477922; -28.948006, 16.254957, 13.483643; -28.566633, 15.153459, 13.170462; -28.262577, 14.238919, 13.035914; -28.228313, 15.095896, 13.78491; -23.039797, 25.390207, 19.735981; -24.087704, 20.609201, 20.599098; -24.518167, 17.46778, 20.892368; -24.732439, 15.896911, 21.038761; -24.412558, 14.653799, 20.930813; -24.279345, 13.630007, 20.818352; -24.957806, 14.557569, 20.42326
-26.8364, 17.6288, 17.5126; -27.392826, 15.498637, 16.099344; -28.256231, 8.509551, 17.678007; -31.064547, 1.956592, 21.031567; -29.236328, 0.600673, 19.590553; -28.260868, 0.715288, 18.711054; -25.27454, 15.873375, 18.344482; -23.08619, 9.905474, 15.397197; -22.15848, 1.972537, 13.63595; -20.169083, 2.225068, 11.780034; -19.333107, 3.035367, 11.078502; -26.653017, 20.163105, 17.237787; -26.24141, 22.69661, 16.962984; -25.7936, 25.221813, 16.66017; -25.459791, 26.652983, 16.516907; -24.950186, 28.033033, 16.459332; -24.53365, 29.50069, 16.466902; -27.98407, 25.801699, 13.05077; -29.016712, 21.019241, 13.391886; -28.922892, 17.826305, 13.404753; -28.877804, 16.229788, 13.412113; -28.505558, 15.12314, 13.10619; -28.20863, 14.205393, 12.977709; -28.165464, 15.067893, 13.719869; -22.922049, 25.34265, 19.640247; -23.99245, 20.567087, 20.505896; -24.437855, 17.428038, 20.802252; -24.659592, 15.85835, 20.950178; -24.346596, 14.613465, 20.842476; -24.219128, 13.588871, 20.730658; -24.89406, 14.519559, 20.33688
-26.7367, 17.5945, 17.4146; -27.29388, 15.461076, 16.00657; -28.206604, 8.487849, 17.627075; -31.049347, 1.971094, 21.021923; -29.230732, 0.597328, 19.585667; -28.256544, 0.706842, 18.70411; -25.170969, 15.842403, 18.246223; -23.013052, 9.859722, 15.306476; -22.152353, 1.915122, 13.563875; -20.150991, 2.132835, 11.716432; -19.310368, 2.947657, 11.025778; -26.550137, 20.128567, 17.139736; -26.1323, 22.661348, 16.867685; -25.678865, 25.185917, 16.567953; -25.344091, 26.617416, 16.430357; -24.835722, 27.99816, 16.378788; -24.420912, 29.466267, 16.391832; -27.869831, 25.775547, 12.960434; -28.922531, 20.99864, 13.31763; -28.844612, 17.80528, 13.331419; -28.807411, 16.208563, 13.339234; -28.444353, 15.096769, 13.041022; -28.154686, 14.17583, 12.918965; -28.102922, 15.043806, 13.654161; -22.805534, 25.296272, 19.54672; -23.899405, 20.526249, 20.413574; -24.359665, 17.389482, 20.71138; -24.588829, 15.820928, 20.860022; -24.283783, 14.574127, 20.751675; -24.16294, 13.548738, 20.639782; -24.833582, 14.483377, 20.248037
